project_id,prediction_month,evaluation_month,schedule_delay_3m,cost_overrun_3m,schedule_label_status,cost_label_status,source_file
618789,2026-02,2026-05,0.0,1.0,completed_on_time,completed_cost_escalated,FlashReport_February_2026.pdf
618791,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618792,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618793,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618794,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618795,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618796,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618797,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618798,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618799,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618800,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618803,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618804,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618805,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618806,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618807,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618808,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618809,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618810,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618811,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618812,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
618813,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618814,2026-02,2026-05,,,unresolved_project_exit,unresolved_project_exit,FlashReport_February_2026.pdf
618815,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618816,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618817,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
618818,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
618819,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618820,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618821,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618822,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618823,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618824,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618825,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618826,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618827,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618828,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618829,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
618830,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618831,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618832,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618833,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618834,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618835,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618836,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618837,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618838,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618839,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618840,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618841,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618843,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618844,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618845,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618846,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618847,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618848,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618849,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618850,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618851,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618852,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618853,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618854,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618855,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
618856,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618858,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
618859,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618861,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618862,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618863,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618864,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618865,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618866,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618867,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618868,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618870,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
618871,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618872,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618873,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618874,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618875,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618876,2026-02,2026-05,0.0,1.0,completed_on_time,completed_cost_escalated,FlashReport_February_2026.pdf
618878,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618879,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618880,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618881,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618882,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618883,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618884,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618885,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618887,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618888,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618889,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618890,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618891,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618893,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618894,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
618895,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
618896,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618897,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618898,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618899,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
618901,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618902,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618903,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618904,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618905,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
618906,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618907,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618908,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618909,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618910,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618911,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618912,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618913,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618915,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618916,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618917,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618919,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618921,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618922,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
618924,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618925,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618926,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
618927,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618929,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618931,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618934,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618935,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618936,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618937,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618938,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618939,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618941,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618942,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618943,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618944,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
618945,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618946,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618947,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618948,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618949,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618950,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618951,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618952,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618953,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618954,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
618955,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618956,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618957,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618958,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
618960,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
618961,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
618962,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
618963,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
618964,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618967,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618968,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618969,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
618970,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
618971,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618972,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618976,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618977,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618978,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618982,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618985,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618986,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618991,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618992,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
618995,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619003,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619004,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619005,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
619007,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619010,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
619013,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619022,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619024,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
619025,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619026,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619027,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619028,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619029,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
619030,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619031,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
619032,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
619033,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
619038,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
619042,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
619045,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
619049,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619051,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619052,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619053,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619054,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619055,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619059,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
619060,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619063,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619064,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619067,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619068,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619069,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619070,2026-02,2026-05,0.0,0.0,completed_on_time,completed_cost_compliant,FlashReport_February_2026.pdf
619071,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619072,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619073,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619074,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619075,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619076,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619077,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619078,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619080,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619083,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619084,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619086,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619087,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619089,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619090,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619092,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619093,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619094,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619095,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619096,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619097,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619098,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619099,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
619100,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619101,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619103,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619104,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619105,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
619106,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
619107,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
619108,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_reduced,FlashReport_February_2026.pdf
619109,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619111,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619112,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
619114,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619115,2026-02,2026-05,0.0,1.0,completed_on_time,completed_cost_escalated,FlashReport_February_2026.pdf
619117,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619118,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619119,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619120,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619121,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619122,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619127,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619129,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619130,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619131,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619132,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619134,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619136,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619137,2026-02,2026-05,0.0,1.0,completed_on_time,completed_cost_escalated,FlashReport_February_2026.pdf
619138,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_unchanged,FlashReport_February_2026.pdf
619139,2026-02,2026-05,0.0,0.0,on_schedule_within_doc,cost_unchanged,FlashReport_February_2026.pdf
619140,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619141,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619142,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619143,2026-02,2026-05,0.0,1.0,on_schedule_within_doc,cost_escalated,FlashReport_February_2026.pdf
619144,2026-02,2026-05,1.0,0.0,breached_original_doc,cost_reduced,FlashReport_February_2026.pdf
619145,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619146,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619147,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619148,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619149,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
619150,2026-02,2026-05,1.0,1.0,breached_original_doc,cost_escalated,FlashReport_February_2026.pdf
