project_id,project_name,agency,state,prediction_month,evaluation_month,physical_progress_t,expenditure_ratio_pct_t,divergence_spread_t,schedule_slippage_months_t,months_since_last_progress_increase_t,s_stag,s_vel,s_sched,s_div,s_rep,flag_stag,flag_vel,flag_sched,flag_div,flag_rep,total_stress_flags,index_rule_based,index_equal_weighted,execution_stress_index,split
612788,Construction of New Domestic Terminal Building and Miscellaneous Works at Belagavi Airport.,Airport Authority of India [AAI],KARNATAKA,2026-02,2026-05,78.0,56.75298495890836,-21.247015041091643,,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,1,1,0.2,0.04,0.02,OOT
612789,"Development of additional RESA on either end on Runway 10-28 at Calicut Airport. Construction of embankment with slope protection, drainage system and associated works for additional RESA on either end on Runway 10-28",Airport Authority of India [AAI],KERALA,2026-02,2026-05,46.0,35.38807602616753,-10.611923973832468,,0,0.0,0.0,0.0833,0.0,0.6,0,0,0,0,1,1,0.2,0.1367,0.0725,OOT
612790,Power System Upgradation Project,Mangalore Refinary and Petrochemicals Limited,KARNATAKA,2026-02,2026-05,77.0,48.688311688311686,-28.311688311688314,,0,0.0,0.3333,0.05,0.0,0.2,0,0,0,0,1,1,0.2,0.1167,0.1108,OOT
612791,"Re-Construction of Rigid portions of Secondary Runway, K and A Taxiway and Strengthening of C Taxiway at NSCBI Airport Kolkata. Ministry of Coal Coal Total (26)",Airport Authority of India [AAI],WEST BENGAL,2026-02,2026-05,49.0,35.226926591532134,-13.773073408467866,,1,0.2132,0.5833,0.0667,0.0,0.2,1,0,0,0,1,2,0.4,0.2126,0.2398,OOT
612793,"Widening of basic strip at Western Side of Runway Chainage 80m to 920m i/c slope stabilization Measures [Balance work] of uphill and Improvement of Storm Water Drainage System at Pakyong Airport, Sikkim on design & build basis [EPC] with integrated 10 years maintenance.",Airport Authority of India [AAI],SIKKIM,2026-02,2026-05,28.0,21.048072758770036,-6.9519272412299635,,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,1,0.2,0.1,0.05,OOT
612815,4th line between Nipania Bhatapara 14.4 Km,South East Central Railway [SECR] - II,CHHATTISGARH,2026-02,2026-05,7.0,5.337556454924042,-1.6624435450759583,,1,0.2448,0.5833,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.1856,0.2293,OOT
612816,ITAPARA OCP,Eastern Coal Fields Limited [ECL],WEST BENGAL,2026-02,2026-05,8.0,7.575072650952534,-0.4249273490474659,,1,0.244,0.6667,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.2021,0.2499,OOT
612819,300 MW SPP part of 510 MW CPSU scheme,NLC India Limited [NLCIL],RAJASTHAN,2026-02,2026-05,100.0,96.64423607280752,-3.355763927192484,,1,0.175,0.0,0.2833,0.0,0.1,0,0,1,0,0,1,0.2,0.1117,0.105,OOT
612827,Flyover between Pendurthi and Simhachalam North to avoid surface crossing at Simhachalam 7.135 km PB 73 of 2023 24 NR,East Coast Railway [ECoR] - II,ANDHRA PRADESH,2026-02,2026-05,13.0,7.007895453307922,-5.992104546692078,,0,0.0,0.5833,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.1167,0.1458,OOT
612834,3rd & 4th line between Sarla - Sason [8 km] [PB 73/2023-24/NR],East Coast Railway [ECoR] - II,ODISHA,2026-02,2026-05,75.0,41.98412698412699,-33.01587301587301,,0,0.0,0.0,0.0333,0.0,0.0,0,0,0,0,0,0,0.0,0.0067,0.005,OOT
612851,"Phase 1B - Construction of Academic Block, Hostel, Residential Tower, Directors Residence and External Development works at National Institute of Technology, Delhi Campus on Engineering, Procurement and Construction basis",National Institute of Technology Delhi,DELHI,2026-02,2026-05,99.0,92.63717971583138,-6.36282028416862,,0,0.0,0.5833,0.0833,0.0,0.0,0,0,0,0,0,0,0.0,0.1333,0.1583,OOT
612853,Gurdaspur Jammu Pipeline,Gas Authority of India Limited [GAIL],"MULTI-STATES (JAMMU AND KASHMIR, PUNJAB)",2026-02,2026-05,44.0,51.38915501053841,7.38915501053841,,0,0.0,0.5833,0.0,0.0985,0.1,0,0,0,0,0,0,0.0,0.1564,0.1755,OOT
612855,Transmission System for Evacuation of Power from Potential Energy Renewable Zone in Khavda Area of Gujarat under Ph-IV [7GW] Part E2,Power Grid Corporation of India Limited [POWERGRID],GUJARAT,2026-02,2026-05,38.0,36.0,-2.0,,0,0.0,0.0833,0.0,0.0,0.2,0,0,0,0,1,1,0.2,0.0567,0.0408,OOT
612856,Augmentation of 1x1500 MVA 3rd 765/400 kV transformation capacity at Kurnool New Substation,Power Grid Corporation of India Limited [POWERGRID],ANDHRA PRADESH,2026-02,2026-05,91.0,88.99822749220708,-2.0017725077929214,,0,0.0,0.0,0.0833,0.0,0.2,0,0,0,0,1,1,0.2,0.0567,0.0325,OOT
612876,"Construction of Permanent Campus for NIT Mizoram at Lengpui, Aizawl",NIT Mizoram,MIZORAM,2026-02,2026-05,4.0,35.33095755224258,31.33095755224258,,7,0.988,1.0,0.0,0.4177,0.1,1,1,0,1,0,3,0.6,0.5011,0.6399,OOT
612877,Establishment of NIT Puducherry Permanent Campus [Phase-I and Phase-II],"National Institute of Technology, Puducherry",PUDUCHERRY,2026-02,2026-05,98.0,97.63015762207444,-0.36984237792556485,,1,0.1765,0.5833,0.2333,0.0,0.1,0,0,1,0,0,1,0.2,0.2186,0.2438,OOT
612883,Establishment of Permanent Campus of NIT SIkkim at Khamdong-Gangtok District,NIT Sikkim,SIKKIM,2026-02,2026-05,27.0,28.089593293601418,1.0895932936014177,,0,0.0,0.0,0.0,0.0145,0.0,0,0,0,0,0,0,0.0,0.0029,0.0029,OOT
612885,Construction and Developement of National Institute of Technology Meghalaya Permanent Campus at Sohra,"National Institute of Technology, Meghalaya",MEGHALAYA,2026-02,2026-05,92.0,84.82196881545265,-7.178031184547351,,1,0.181,0.5833,0.4,0.0,0.1,0,0,1,0,0,1,0.2,0.2529,0.2701,OOT
612894,"Construction of Permanent Campus of Central University of Himachal Pradesh at Dehra, District - Kangra, [H.P.] on Engineering. Procurement and Construction [EPC Mode 1] Basis. Himachal Pradesh 03/2021","Central University, Himachal Pradesh",HIMACHAL PRADESH,2026-02,2026-05,85.0,74.2918954900982,-10.708104509901801,,0,0.0,0.4167,0.25,0.0,0.2,0,0,1,0,1,2,0.4,0.1733,0.1617,OOT
612898,Construction of Permanent Campus of National Institute of Technology Arunachal Pradesh Arunachal Pradesh 09/2009,"National Institute of Technology, Arunachal Pradesh",ARUNACHAL PRADESH,2026-02,2026-05,80.0,92.91270818919696,12.912708189196962,,4,0.76,1.0,0.0,0.1722,0.0,1,1,0,0,0,2,0.4,0.3864,0.5124,OOT
612916,"Construction of permanent campus of Central University of Gujarat at Village kundhela, Dist. Vadodara, Gujarat.",Central University of Gujarat,GUJARAT,2026-02,2026-05,84.0,66.03346717485682,-17.966532825143176,,0,0.0,0.5,0.1833,0.0,0.1,0,0,1,0,0,1,0.2,0.1567,0.1625,OOT
613002,Redevelopment of Chennai Egmore Station,Ministry of Railways,TAMIL NADU,2026-02,2026-05,0.0,40.38004750593824,40.38004750593824,,7,1.0,1.0,0.0,0.5384,0.0,1,1,0,1,0,3,0.6,0.5077,0.6577,OOT
613008,Construction of Permanent Campus of Central Tribal University of Andhra Pradesh Phase-1,Central Tribal University of Andhra Pradesh,ANDHRA PRADESH,2026-02,2026-05,41.0,20.56065573770492,-20.43934426229508,,1,0.2192,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0438,0.0658,OOT
613013,Establishment of NIT Nagaland,NIT Nagaland,NAGALAND,2026-02,2026-05,98.0,95.1275260312738,-2.8724739687261973,,1,0.1765,0.6667,0.0333,0.0,0.0,0,1,0,0,0,1,0.2,0.1753,0.2246,OOT
613015,Redevelopment of Chhatrapati Shivaji Maharaj Terminus [CSMT] and construction of associated infrastructure,Rail Land Development Authority,MAHARASHTRA,2026-02,2026-05,20.0,42.58687258687259,22.586872586872587,,0,0.0,0.5,0.0,0.3012,0.0,0,0,0,0,0,0,0.0,0.1602,0.1852,OOT
613785,Redevelopment of New Delhi Railway Station and construction of associated infrastructure,Rail Land Development Authority,DELHI,2026-02,2026-05,2.0,3.723440134907251,1.7234401349072508,,2,0.497,0.6667,0.0,0.023,0.0,1,1,0,0,0,2,0.4,0.2373,0.3204,OOT
613786,"Redevelopment of Ahmedabad railway station and associated infrastructure on engineering, procurement and construction mode",Rail Land Development Authority,GUJARAT,2026-02,2026-05,25.0,35.75830180748214,10.758301807482141,,0,0.0,0.5,0.0,0.1434,0.0,0,0,0,0,0,0,0.0,0.1287,0.1537,OOT
613787,Jamrani Dam Multipurpose Project Total (41),Irrigation-UK,UTTARAKHAND,2026-02,2026-05,21.0,38.31817654115553,17.31817654115553,,0,0.0,0.0,0.0,0.2309,0.0,0,0,0,0,0,0,0.0,0.0462,0.0462,OOT
613793,SHYAMSUNDARPUR UG INCLUDING SA,Eastern Coal Fields Limited [ECL],WEST BENGAL,2026-02,2026-05,16.0,13.212033495296186,-2.787966504703814,,2,0.476,0.4167,0.0,0.0,0.1,1,0,0,0,0,1,0.2,0.1985,0.257,OOT
613794,PARASEA-BELBAID UG PROJECT,Eastern Coal Fields Limited [ECL],WEST BENGAL,2026-02,2026-05,22.0,34.04780262143407,12.047802621434073,,1,0.2335,0.6667,0.0,0.1606,0.1,0,1,0,0,0,1,0.2,0.2322,0.2788,OOT
613798,AMERA OC RCE [1.0 MTY],South Eastern Coalfields Limited [SECL],CHHATTISGARH,2026-02,2026-05,42.0,26.80894127451856,-15.19105872548144,,10,0.874,1.0,0.0,0.0,0.1,1,1,0,0,0,2,0.4,0.3948,0.5222,OOT
613799,AMGAON OC RCE [1.0 MTY],South Eastern Coalfields Limited [SECL],CHHATTISGARH,2026-02,2026-05,78.0,59.70073708519186,-18.29926291480814,,5,0.766,1.0,0.0,0.0,0.1,1,1,0,0,0,2,0.4,0.3732,0.4898,OOT
613800,JAGANNATHPUR OC RCE PROJECT,South Eastern Coalfields Limited [SECL],CHHATTISGARH,2026-02,2026-05,96.0,59.7075017954689,-36.2924982045311,,5,0.712,1.0,0.1833,0.0,0.1,1,1,1,0,0,3,0.6,0.3991,0.5011,OOT
613801,MAHAMAYA OCP [1.50 MTY],South Eastern Coalfields Limited [SECL],CHHATTISGARH,2026-02,2026-05,54.0,45.22741676010335,-8.772583239896647,,5,0.838,1.0,0.0,0.0,0.1,1,1,0,0,0,2,0.4,0.3876,0.5114,OOT
613802,KANCHAN OC EXP,South Eastern Coalfields Limited [SECL],MADHYA PRADESH,2026-02,2026-05,58.0,38.97692971108236,-19.023070288917637,,5,0.826,1.0,0.0,0.0,0.1,1,1,0,0,0,2,0.4,0.3852,0.5078,OOT
613803,JHIRIA WEST OCP [1.5 MTY],South Eastern Coalfields Limited [SECL],MADHYA PRADESH,2026-02,2026-05,41.0,9.298522919278357,-31.701477080721645,,10,0.877,1.0,0.0,0.0,0.1,1,1,0,0,0,2,0.4,0.3954,0.5231,OOT
613804,RPR TAWA-III UG 0.84 MTY,Western Coalfields Limited [WCL],MADHYA PRADESH,2026-02,2026-05,17.0,1.658760227960139,-15.341239772039861,,7,0.949,1.0,0.0,0.0,0.1,1,1,0,0,0,2,0.4,0.4098,0.5447,OOT
613808,MURAIDIH UG PROJECT,Ministry of Coal,JHARKHAND,2026-02,2026-05,70.0,56.19795804278106,-13.80204195721894,,10,0.79,1.0,0.4,0.0,0.2,1,1,1,0,1,4,0.8,0.478,0.567,OOT
615183,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 112 KHADIA EXPANSION [10 TO 16 MTP Multi-States (Madhya Pradesh,",PAIMANA,"MULTI-STATES (MADHYA PRADESH, UTTAR PRADESH)",2026-02,2026-05,,100.0,100.0,,0,0.0,1.0,0.1833,1.0,0.4,0,1,1,1,1,4,0.8,0.5167,0.5175,OOT
615184,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 88 SAONER UG MINE -1 EXPANSION 1.",PAIMANA,MAHARASHTRA,2026-02,2026-05,,100.0,100.0,,6,0.85,1.0,0.0,1.0,0.4,1,1,0,1,1,4,0.8,0.65,0.745,OOT
615185,AMALGAMATED DHANKASA & JAMUNIA,Western Coalfields Limited [WCL],MADHYA PRADESH,2026-02,2026-05,67.0,25.02254509018036,-41.97745490981964,,1,0.1997,0.6667,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.1933,0.2366,OOT
615186,SASTI EXPANSION OPENCAST,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,20.0,30.829989969909725,10.829989969909725,,3,0.705,1.0,0.0,0.1444,0.1,1,1,0,0,0,2,0.4,0.3899,0.5004,OOT
615187,RPR OF VISHNUPURI UG TO OC,Western Coalfields Limited [WCL],MADHYA PRADESH,2026-02,2026-05,11.0,0.0,-11.0,,7,0.967,1.0,0.0,0.0,0.1,1,1,0,0,0,2,0.4,0.4134,0.5501,OOT
615188,NEW MAJRI UG TO OC 3 MTY COST,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,24.0,16.541129092400627,-7.458870907599373,,2,0.464,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.3128,0.3992,OOT
615189,MAKARDHOKRA EXPN OC 4.9 MTY,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,12.0,23.895321524304308,11.895321524304308,,0,0.0,0.6667,0.0,0.1586,0.1,0,1,0,0,0,1,0.2,0.1851,0.2084,OOT
615190,SINGHORI DEEP OC MIN 2.0 MTY,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,6.0,12.875651526433357,6.875651526433357,,10,0.982,1.0,0.0,0.0917,0.1,1,1,0,0,0,2,0.4,0.4347,0.5729,OOT
615191,KATKONA RO UG MINE,South Eastern Coalfields Limited [SECL],CHHATTISGARH,2026-02,2026-05,2.0,18.811700738130675,16.811700738130675,,10,0.994,1.0,0.0,0.2242,0.1,1,1,0,0,0,2,0.4,0.4636,0.603,OOT
615192,GOKUL EXTENSION OC MINE,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,8.0,16.580528457910717,8.580528457910717,,7,0.976,1.0,0.0,0.1144,0.1,1,1,0,0,0,2,0.4,0.4381,0.5757,OOT
615193,BASUNDHARA WEST EXTENSION OPEN,MCL - CIL,ODISHA,2026-02,2026-05,66.0,57.821141604925394,-8.178858395074606,,1,0.2005,0.5833,0.4,0.0,0.2,0,0,1,0,1,2,0.4,0.2768,0.286,OOT
615194,URDHAN EXPANSION OC COST PLUS,Western Coalfields Limited [WCL],MADHYA PRADESH,2026-02,2026-05,2.0,13.142884764114465,11.142884764114465,,0,0.0,0.5833,0.0,0.1486,0.1,0,0,0,0,0,0,0.0,0.1664,0.1855,OOT
615195,SHARDA UG MINE,Western Coalfields Limited [WCL],MADHYA PRADESH,2026-02,2026-05,9.0,3.2661654135338343,-5.733834586466166,,10,0.973,1.0,0.0,0.0,0.1,1,1,0,0,0,2,0.4,0.4146,0.5519,OOT
615199,KOLGAON EXPANSION DEEP OC MINE,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,2.0,9.60696492375824,7.606964923758239,,10,0.994,1.0,0.0,0.1014,0.1,1,1,0,0,0,2,0.4,0.4391,0.5785,OOT
615202,Capacity expansion of Deposit-14 and 14 NMZ at Kirandul Steel Total (1) 1700 183.71,National Mineral Development Corporation Limited [NMDC],CHHATTISGARH,2026-02,2026-05,12.0,10.460653684090651,-1.5393463159093486,,0,0.0,0.3333,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.0867,0.0933,OOT
615206,GANDHIGRAM UG MINE,Western Coalfields Limited [WCL],MADHYA PRADESH,2026-02,2026-05,56.0,4.165157551611736,-51.834842448388265,,6,0.832,1.0,0.0,0.0,0.1,1,1,0,0,0,2,0.4,0.3864,0.5096,OOT
615327,50 MW Solar PP Minedout Area,NLC India Limited [NLCIL],TAMIL NADU,2026-02,2026-05,100.0,76.38857038022292,-23.611429619777084,,1,0.175,0.0,0.1833,0.0,0.3,0,0,1,0,1,2,0.4,0.1317,0.11,OOT
615330,BALLARPUR NORTH WEST OC MINE,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,5.0,0.0055430836174163,-4.994456916382584,,0,0.0,0.6667,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.1533,0.1767,OOT
615331,GADEGAON OC 3 MTY,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,2.0,0.1407289760961781,-1.859271023903822,,1,0.2485,0.5833,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.1664,0.2204,OOT
615332,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW][Jaisalmer/Barmer Complex] Part B [SPV Name POWERGRID Sirohi Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],RAJASTHAN,2026-02,2026-05,42.0,43.0,1.0,,0,0.0,0.0,0.0,0.0133,0.1,0,0,0,0,0,0,0.0,0.0227,0.0127,OOT
615333,"Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part D [SPV Name POWERGRID Beawar Mandsaur Transmission Limited] Multi-States (Madhya Pradesh,",Power Grid Corporation of India Limited [POWERGRID],"MULTI-STATES (MADHYA PRADESH, RAJASTHAN)",2026-02,2026-05,34.0,42.00000000000001,8.000000000000007,,0,0.0,0.0,0.0,0.1067,0.1,0,0,0,0,0,0,0.0,0.0413,0.0313,OOT
615334,"Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part E [SPV Name POWERGRID Mewar Transmission Limited] Multi-States (Madhya Pradesh,",Power Grid Corporation of India Limited [POWERGRID],"MULTI-STATES (MADHYA PRADESH, RAJASTHAN)",2026-02,2026-05,35.0,49.0,14.0,,0,0.0,0.1667,0.0,0.1867,0.1,0,0,0,0,0,0,0.0,0.0907,0.089,OOT
615335,Transmission System Strengthening for Interconnections of Bhadla-III & Bikaner III Complex [SPV Name POWERGRID BHADLA BIKANER TRANSMISSION LIMITED],Power Grid Corporation of India Limited [POWERGRID],RAJASTHAN,2026-02,2026-05,36.0,32.0,-4.0,,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.02,0.01,OOT
615337,Additional Transmission System for evacuation of Power from Bhadla-III PS as part of Rajasthan REZ Phase III Scheme [20 GW] [SPV Name POWERGRID Bhadla-III Power Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],RAJASTHAN,2026-02,2026-05,53.0,50.0,-3.0,,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.02,0.01,OOT
615338,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH -IV [PART-2 5.5 GW] [JAISALMER/BARMER COMPLEX] PART F [SPV Name POWERGRID BARMER I TRANSMISSION LIMITED],Power Grid Corporation of India Limited [POWERGRID],RAJASTHAN,2026-02,2026-05,28.0,30.0,2.0,,0,0.0,0.0,0.0,0.0267,0.1,0,0,0,0,0,0,0.0,0.0253,0.0153,OOT
615339,"Transmission system for evacuation of power from Rajasthan REZ Ph-IV [Part- 3/6GW] [Bikaner complex] Part A [SPV Name POWERGRID Bikaner IV Transmission Limited] Multi-States (Haryana, Punjab,",Power Grid Corporation of India Limited [POWERGRID],"MULTI-STATES (HARYANA, PUNJAB, RAJASTHAN)",2026-02,2026-05,19.0,18.000000000000004,-0.9999999999999964,,0,0.0,0.0833,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.0367,0.0308,OOT
615340,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-3/ 6 GW] [BIKANER COMPLEX] PART B [SPV Name POWERGRID Siwani Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],"(HARYANA, RAJASTHAN)",2026-02,2026-05,24.0,23.0,-1.0,,0,0.0,0.1667,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.0533,0.0517,OOT
615342,Augmentation of Transformation Capacity at jam Khambhaliya PS [GIS] [SPV Name POWERGRID Jam Khambhaliya Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],GUJARAT,2026-02,2026-05,6.0,5.501519756838906,-0.49848024316109374,,1,0.2455,0.5,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.1691,0.2086,OOT
615343,Provision of Dynamic Reactive Compensation at Khavda pooling Station 1 [KPS1] and Khavda Pooling station 3 [KPS3],Power Grid Corporation of India Limited [POWERGRID],GUJARAT,2026-02,2026-05,4.0,3.0,-1.0,,0,0.0,0.5833,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.1367,0.1558,OOT
615344,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5GW] [Jaisalmer/Barmer Complex] Part H1 [POWERGRID KURAWAR TRANSMISSION LIMITED],Power Grid Corporation of India Limited [POWERGRID],MADHYA PRADESH,2026-02,2026-05,31.0,35.0,4.0,,0,0.0,0.0,0.0,0.0533,0.1,0,0,0,0,0,0,0.0,0.0307,0.0207,OOT
615345,Transmission System for Evacuation of Power from Potential Renewable Energy Zone in Khavda area of Gujarat under Phase-IV [7GW] Part B [SPV Name POWERGRID South Olpad Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],GUJARAT,2026-02,2026-05,19.0,24.0,5.0,,0,0.0,0.0,0.0,0.0667,0.1,0,0,0,0,0,0,0.0,0.0333,0.0233,OOT
615346,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part C [SPV Name POWERGRID Mandsaur Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],MADHYA PRADESH,2026-02,2026-05,52.0,47.0,-5.0,,0,0.0,0.0833,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.0367,0.0308,OOT
615347,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF GUJARAT UNDER PHASE-V,8 GW] PART A [SPV Name POWERGRID West Central Transmission Limited,"(GUJARAT, MAHARASHTRA)",2026-02,2026-05,7.0,9.0,2.0,,0,0.0,0.4167,0.0,0.0267,0.1,0,0,0,0,0,0,0.0,0.1087,0.1195,OOT
615349,TAPIN SOUTH EXPN,Ministry of Coal,JHARKHAND,2026-02,2026-05,21.0,9.556876871663556,-11.443123128336444,,2,0.4685,0.6667,0.0,0.0,0.1,1,1,0,0,0,2,0.4,0.247,0.3172,OOT
615818,Jawahar Khani Open Cast Mine,Singareni Collieries Company Limited [SCCL],TELANGANA,2026-02,2026-05,20.0,15.935947361353564,-4.0640526386464355,,10,0.94,1.0,0.1833,0.0,0.2,1,1,1,0,1,4,0.8,0.4647,0.5795,OOT
615820,TIKAK EXTENSION OCP,MIS MoCoal Integration Logins,ASSAM,2026-02,2026-05,88.0,50.99205107341803,-37.00794892658197,,2,0.368,0.0,0.0,0.0,0.1,1,0,0,0,0,1,0.2,0.0936,0.1204,OOT
615821,TIRAP OCP,MIS MoCoal Integration Logins,ASSAM,2026-02,2026-05,3.0,36.48517929938506,33.48517929938506,,5,0.991,1.0,0.0,0.4465,0.1,1,1,0,1,0,3,0.6,0.5075,0.6466,OOT
615822,SIRKA OC,Ministry of Coal,JHARKHAND,2026-02,2026-05,53.0,63.091284444843375,10.091284444843375,,7,0.841,1.0,0.0,0.1346,0.1,1,1,0,0,0,2,0.4,0.4151,0.5392,OOT
615843,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 65 TETARIAKHAR OC",PAIMANA,JHARKHAND,2026-02,2026-05,49.54,100.0,50.46,,0,0.0,0.0,0.1833,0.6728,0.1,0,0,1,1,0,2,0.4,0.1912,0.1721,OOT
615857,Naini Coal Mine,Singareni Collieries Company Limited [SCCL],ODISHA,2026-02,2026-05,80.0,99.39915031357476,19.399150313574765,,10,0.76,1.0,0.0,0.2587,0.1,1,1,0,0,0,2,0.4,0.4237,0.5397,OOT
615858,Kalyanikhani Opencast Project,Singareni Collieries Company Limited [SCCL],TELANGANA,2026-02,2026-05,75.0,74.40414238134888,-0.5958576186511237,,10,0.775,1.0,0.0,0.0,0.1,1,1,0,0,0,2,0.4,0.375,0.4925,OOT
615860,Godavarikhani Coal Mine - 5,Singareni Collieries Company Limited [SCCL],TELANGANA,2026-02,2026-05,71.0,32.5233921982077,-38.4766078017923,,7,0.787,1.0,0.1833,0.0,0.1,1,1,1,0,0,3,0.6,0.4141,0.5236,OOT
615861,Indaram Opencast Project,Singareni Collieries Company Limited [SCCL],TELANGANA,2026-02,2026-05,80.0,95.43796049998822,15.437960499988222,,10,0.76,1.0,0.1833,0.2058,0.2,1,1,1,0,1,4,0.8,0.4698,0.5667,OOT
615862,Goleti Opencast Mine,Singareni Collieries Company Limited [SCCL],TELANGANA,2026-02,2026-05,29.0,28.998842592592588,-0.0011574074074118812,,0,0.0,0.0833,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.0367,0.0308,OOT
615863,Venkatesh Khani Coal Mine,Singareni Collieries Company Limited [SCCL],TELANGANA,2026-02,2026-05,97.0,98.48090815273478,1.4809081527347843,,4,0.709,1.0,0.0,0.0197,0.1,1,1,0,0,0,2,0.4,0.3657,0.4766,OOT
615865,Kakatiyakhani OC - 2 Project,Singareni Collieries Company Limited [SCCL],TELANGANA,2026-02,2026-05,63.0,52.93838434067176,-10.06161565932824,,10,0.811,1.0,0.1833,0.0,0.1,1,1,1,0,0,3,0.6,0.4189,0.5308,OOT
615914,GHONSA EXPANSION DEEP OC MINE,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,12.0,7.996318553408043,-4.003681446591957,,0,0.0,0.1667,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.0533,0.0517,OOT
615916,AMLG GAURI PAUNI EXPANSION OC,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,3.0,6.75802515487141,3.75802515487141,,0,0.0,0.6667,0.0,0.0501,0.1,0,1,0,0,0,1,0.2,0.1634,0.1867,OOT
615917,GAURIDEEP/GAURI CENTRAL OCP 7.,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,2.0,0.1068782307542109,-1.8931217692457891,,0,0.0,0.5833,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.1367,0.1558,OOT
615918,RPR OF BHANEGAON OC,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,9.0,5.345508390918066,-3.6544916090819344,,0,0.0,0.5833,0.0,0.0,0.1,0,0,0,0,0,0,0.0,0.1367,0.1558,OOT
615919,N. EXTN. MUNGOLI NIRGUDA D OCP,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,0.0,17.675698354001813,17.675698354001813,,7,1.0,1.0,0.0,0.2357,0.1,1,1,0,0,0,2,0.4,0.4671,0.6071,OOT
615982,NILJAI EXPANSION DEEP OCP,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,79.0,59.04300234558249,-19.956997654417513,,10,0.763,1.0,0.4,0.0,0.2,1,1,1,0,1,4,0.8,0.4726,0.5589,OOT
616044,UKNI DEEP OC MINE -COST PLUS,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,93.0,70.05399476925672,-22.946005230743282,,0,0.0,0.25,0.4,0.0,0.2,0,0,1,0,1,2,0.4,0.17,0.1425,OOT
616050,AMALGAMATED INDER-KAMPTEE DEEP,Western Coalfields Limited [WCL],MAHARASHTRA,2026-02,2026-05,98.0,56.04493429419246,-41.95506570580754,,7,0.706,1.0,0.3833,0.0,0.2,1,1,1,0,1,4,0.8,0.4579,0.5393,OOT
